17473	1460	1
8286	8166	0
8403	8582	0
6971	2027	0
9987	5	1
4042	4715	1
10665	5019	0
1214	2455	1
10801	9227	0
12780	19	1
12305	11259	0
15589	5033	1
14519	1154	0
1887	358	1
15751	4068	0
9999	14046	1
11917	4736	0
6823	81	1
12773	8639	1
14916	14684	1
17360	9085	0
12530	14090	0
14497	13616	1
13681	711	1
1166	2403	1
14610	3346	0
585	5109	0
17478	1258	1
7370	11281	1
3725	413	1
10020	4279	1
18	1402	1
6909	885	0
6486	4921	1
10088	2633	1
3254	3318	0
4665	8653	0
6860	5573	1
11683	9897	0
5331	533	1
8088	116	0
2097	9023	0
2378	4490	1
1107	643	1
6421	6178	0
10757	3438	1
11650	14619	0
784	13392	0
13357	10229	0
13701	8255	0
4895	1704	1
14815	11628	0
11169	7006	0
14815	9982	0
2868	8335	0
10610	10775	1
16817	1151	1
5707	12389	0
13162	11358	0
5287	8175	0
1739	451	1
13162	10423	0
1675	7125	0
2468	13801	1
15673	5	1
296	264	1
250	1527	1
15077	4601	0
4645	9308	0
15576	1323	0
192	117	1
17790	6805	0
14815	2620	0
17853	10082	0
7796	6484	1
11504	2418	1
4500	3739	1
17816	2795	1
12893	14700	0
17593	6443	1
10654	3727	0
1556	4639	0
8091	5644	0
12481	7235	1
14916	6732	0
6104	228	0
1661	3086	1
1927	3491	1
10029	12536	1
5084	2247	1
16988	13782	0
16733	1767	0
5095	11976	0
6514	7449	1
13162	5267	0
903	9492	0
5534	3206	0
10789	3505	1
9565	9869	0
790	11778	0
1292	4277	0
15866	3169	1
13408	3441	1
15976	1966	1
12965	11145	0
2397	487	1
9645	6858	0
11503	139	1
1760	988	1
14166	2395	1
7227	77	1
15878	14843	0
4679	8434	0
7141	795	1
15059	4064	0
11108	4349	0
2397	5715	0
8424	6324	1
7799	5386	0
9311	196	1
14950	8359	0
4663	3876	1
7049	6417	1
1818	97	1
4371	10942	0
17330	10181	0
6647	12	1
8435	10476	0
10538	6149	0
4042	822	1
15657	7102	0
11504	6148	1
5494	441	0
6410	8047	0
9407	6543	1
463	7075	0
14551	6418	1
13283	5327	0
6134	7599	1
9972	13935	0
4726	12745	0
9124	9542	0
11820	3042	0
1661	8919	0
15073	14711	1
6486	9400	0
8088	3162	0
6136	2036	0
15866	7161	0
12701	5869	1
10462	13101	1
16304	5	1
4895	6	1
14676	12556	0
14575	1609	0
14610	3839	1
12863	1653	1
6643	14438	0
5154	8908	1
6970	5	1
16022	7731	0
7307	11531	0
940	7101	0
5724	290	1
9514	12378	0
8091	12753	0
8792	9271	0
2927	13848	1
3320	3835	1
16493	11827	0
85	5996	0
38	14744	0
14897	2617	0
5111	8159	0
13028	168	1
17057	1135	1
10607	4590	0
10417	2844	0
9476	13273	1
12909	8060	0
2396	4551	1
17239	5919	1
13510	5212	1
16645	4153	0
6265	3297	0
5959	7831	0
9577	8099	0
6976	1431	1
16933	5432	0
5084	3837	1
9287	1345	1
13087	4660	1
12612	414	1
12211	10554	1
4794	5169	0
7203	141	1
5111	1939	1
14370	13040	0
2218	10844	0
2116	3681	0
3633	2487	1
2397	1842	1
11567	2805	1
7521	9015	0
4034	2297	1
14604	1506	0
4140	8544	0
140	8603	0
1480	586	1
15657	2317	0
12762	8556	1
6879	3077	1
14055	12531	0
17501	134	1
3633	3819	1
6122	1946	1
6479	5990	1
1619	3026	1
2345	14533	0
15109	8873	0
17690	4368	0
15413	994	1
4695	3465	1
7323	1682	1
7475	6060	0
8885	385	1
8198	6305	0
6486	7015	0
11263	10169	0
8916	8899	0
8751	5338	0
6358	721	1
10740	3985	1
8205	102	1
75	11716	0
13130	368	1
1991	9504	0
15103	5584	0
493	503	1
6015	3190	1
1865	3508	1
13701	5451	0
8403	118	1
2478	4765	1
13411	5	1
14025	11630	0
13262	11113	0
2965	4110	1
1089	2233	1
15722	4505	0
9142	4778	1
25	1323	1
14630	3772	1
2397	10035	0
8	831	1
12615	3888	0
5076	7999	0
15743	561	1
1644	3068	1
3809	6814	1
8662	5690	1
412	403	1
3271	5931	0
5106	6087	1
5139	1575	0
10173	489	0
17527	11979	0
6514	11154	1
14813	3599	0
5516	413	1
15620	9550	0
382	371	1
8792	13061	1
17800	745	0
9696	11289	0
15735	1269	0
1544	7524	0
15180	9193	1
13226	4430	1
8483	4803	1
17713	7012	0
14916	11756	0
5379	1876	1
5499	3622	0
11917	4446	0
12305	7508	1
11480	12611	0
2478	1695	0
17412	10811	0
17310	535	0
10371	1455	1
14257	10141	0
14847	2697	1
13829	6333	1
15150	10274	1
1004	6267	0
16188	13243	1
11558	9624	0
10	1024	1
1405	9962	0
9233	10809	1
2345	4435	1
9311	3088	1
13497	139	1
12726	9916	0
12305	222	0
6850	199	1
9256	2530	0
1005	1934	1
10425	13073	1
6062	349	1
7130	445	1
10980	3023	1
11841	3042	1
14815	135	1
11063	11416	1
12601	6321	1
9807	12	1
6372	9865	1
3725	11107	0
129	11888	0
7384	651	1
3166	4926	1
11285	7440	0
6964	8286	0
6486	7847	1
10948	356	1
943	1014	1
12722	5	1
11771	2600	0
10326	104	1
580	5	1
13115	1855	0
4895	7943	1
11905	11333	0
16470	7662	0
16645	12735	1
466	10037	0
4450	12024	0
11467	11363	0
2396	4673	0
14622	5649	1
13162	750	1
9311	679	1
17816	643	0
15706	5175	0
4042	651	1
3789	7035	0
1587	81	1
1661	1061	1
694	9075	0
8580	13118	0
3530	2094	1
13735	4504	1
13162	678	1
13162	1844	1
13735	8231	0
12583	740	1
7033	5	1
2397	7418	1
7718	10082	0
8577	13960	0
2022	659	0
3785	451	1
9767	12	1
6727	309	0
13701	594	0
11648	6127	1
6905	6515	0
463	3821	0
16188	12374	0
1747	11842	0
12241	7633	0
9675	5904	1
13523	12570	0
708	755	1
2054	3964	1
8473	8	1
1750	3755	0
13426	10115	0
12607	3929	1
11871	8488	0
8726	709	0
13878	1398	1
6803	24	1
11162	12429	0
85	11397	1
620	653	1
11099	7479	0
4080	1187	1
11387	69	1
17614	3242	0
9630	7307	0
15073	1630	0
15394	7240	0
538	2900	0
7632	8062	1
7463	3422	1
8657	717	1
9723	10589	1
790	3504	0
11252	11716	0
85	12464	1
4846	1931	1
1968	3065	1
17692	5253	0
15963	3284	0
13530	5723	1
1361	1141	1
14526	12512	0
4679	14537	0
12898	1825	1
11269	10578	0
16135	1056	1
2238	890	1
13271	8412	0
7528	10241	0
1661	14088	0
6272	7656	1
10029	7919	0
7270	7721	1
12293	2559	1
4665	13967	0
2397	3246	1
2133	237	1
10733	8908	1
9359	104	0
1815	4464	0
2637	10	1
15920	4780	1
2753	1061	1
10029	6	1
12762	3585	1
3306	12491	0
13062	7864	1
7823	12461	1
2518	4818	1
4665	13331	0
7319	9272	1
6774	506	1
16530	1311	1
15674	11493	0
11181	10867	0
15061	10982	0
13638	12091	1
6014	654	1
