603	14910	9
12442	14911	9
5190	14912	9
10237	14913	9
3149	14914	9
5477	14915	9
10428	14916	9
14290	14917	9
2579	14918	9
4853	14919	4
12873	14920	9
9697	14921	4
10563	14922	9
12141	14923	4
12159	14924	5
3171	14925	9
2200	14926	4
1498	14927	5
7913	14928	9
14804	14929	9
1948	14930	9
12865	14931	5
2686	14932	9
10491	14933	9
5227	14934	9
11584	14935	9
1890	14936	9
2207	14937	9
8073	14938	9
11680	14939	4
14828	14940	9
7901	14941	4
10518	14942	9
9948	14943	4
11263	14944	9
2760	14924	5
10349	14945	9
11439	14946	9
12201	14947	9
9869	14948	9
9741	14949	9
1004	14950	4
8659	14951	5
14098	14952	9
12526	14953	9
431	14954	4
13077	14955	9
1061	14956	9
581	14957	6
5897	14958	9
3131	14959	6
11554	14960	9
11598	14961	9
13135	14962	9
14694	14963	9
3494	14931	5
2908	14964	9
1856	14965	4
7333	14966	9
5585	14967	9
7095	14968	9
8692	14969	9
3511	14970	4
4119	14971	4
5459	14972	9
10278	14973	9
3401	14974	9
527	14975	4
11625	14976	4
13356	14977	4
4224	14978	9
7949	14979	9
1825	14980	9
2075	14981	9
3180	14982	9
7483	14983	9
11229	14984	9
10228	14985	9
2794	14986	9
10500	14987	9
7779	14988	9
5205	14989	9
220	14990	9
12320	14991	9
352	14992	9
6405	14993	9
6782	14994	9
9844	14995	9
1865	14996	4
6529	14997	9
1575	14998	4
4110	14999	9
14870	15000	4
1012	15001	9
8300	15002	9
13780	15003	9
4403	15004	4
4167	15005	9
13180	15006	4
7117	15007	9
1809	15008	9
6879	14912	9
12359	15009	9
6244	15010	9
9344	15011	9
1507	15012	9
11838	15013	9
14286	15014	9
10820	15015	4
10305	15016	9
2090	15017	9
11433	15018	9
13785	15019	9
3869	15020	4
12259	15021	9
11920	15022	9
7039	15023	9
14234	15024	9
9607	15025	9
12982	15026	4
5297	15027	9
6313	15028	4
4045	15029	9
925	15030	4
9403	15031	9
9200	15032	9
9794	15033	5
4293	15034	9
2371	15035	9
2879	15036	9
14522	15037	4
11094	15038	9
14106	15039	9
11445	15040	9
11739	15041	9
13128	15042	9
10503	15043	4
3773	15044	9
5316	15045	9
3111	15046	4
8929	14916	9
9643	15047	9
13556	15043	4
4195	15005	9
4191	15048	9
10558	15049	9
13182	15050	9
5117	15051	9
10252	15052	9
14496	15053	9
10148	15054	9
15	15055	9
7886	15056	9
1016	15057	9
3769	15058	9
7527	15059	9
11824	15060	9
6857	15061	9
1724	15062	9
4345	15063	9
11113	15064	9
12997	15065	9
1898	15066	9
1634	15067	9
14539	15068	4
4144	15069	9
8139	15070	4
13413	15071	4
9759	15072	4
2719	15073	9
4410	15074	9
4389	15075	9
13728	15076	9
10198	15077	9
6623	15078	4
13650	14961	9
1437	15079	9
10170	15080	9
11064	15081	9
9426	15082	9
6669	15083	4
11434	15033	5
10609	15084	4
14514	15085	9
10935	15005	9
10068	15086	9
4779	15087	4
9720	15088	4
2433	14919	4
12823	15089	9
12591	14964	9
4909	15090	9
11880	15091	4
6704	15092	5
654	15093	9
14288	15094	9
4721	15095	9
1173	15096	9
9269	15097	9
3061	15098	9
4906	15099	4
9589	15100	4
10298	14964	9
13788	15101	9
8937	15102	4
1389	15103	9
10817	15104	9
5573	15105	9
14043	15106	9
5733	15107	9
13641	15108	9
6969	15109	9
1421	14912	9
252	15043	4
9713	14924	5
1196	15110	9
9708	15111	9
6585	15043	4
6775	15112	9
9832	15113	9
8449	15114	9
5225	15115	9
12552	15116	3
8666	15117	4
1818	15118	9
3585	15119	4
8959	15120	9
9154	15121	9
2384	15122	9
7746	15123	4
10785	15124	9
10653	15125	9
5920	15126	9
8482	15127	9
8208	15128	9
4297	15129	9
10883	15130	9
13575	14924	5
7506	15131	9
15132	15133	4
14684	15134	4
13563	15135	9
11172	15136	9
3694	15137	9
10466	15033	5
5536	15138	4
8864	15139	9
5391	15140	9
12484	15141	9
3619	15142	9
3294	15143	9
8743	15144	9
1806	14973	9
8682	15145	4
9982	15045	9
4691	15146	9
12427	15147	9
5717	15148	9
11865	15149	9
11709	15150	9
13068	15151	9
6325	15152	4
2709	14963	9
6866	15153	9
495	15154	9
3776	15155	9
761	15156	9
6495	15157	4
2225	15158	9
7786	15159	9
11933	15160	9
8453	14939	4
4283	15161	4
5258	15162	4
7656	15163	9
2585	15164	9
12238	15165	4
4559	15166	9
12463	15167	9
1802	14916	9
3812	15168	4
6324	15169	9
14317	15170	9
9316	15171	9
12749	15168	4
5589	15172	4
8599	15173	9
12404	15174	9
3081	15175	9
8007	15176	9
11602	15177	9
2040	15178	4
10000	15179	9
1145	14954	4
2838	15180	9
9167	15181	9
11713	15182	9
14559	15183	9
14894	15184	9
12620	15185	4
3676	15186	4
4628	15187	9
11522	15188	9
8857	15189	9
11675	15190	4
9482	15191	9
14625	15192	4
2102	15193	9
983	15194	6
2093	15195	9
673	15196	9
8164	14967	9
12867	15197	9
11260	15198	9
1957	15199	9
11041	15200	9
12093	15201	9
4450	15202	9
7042	15203	9
5539	15204	9
6903	15205	9
9537	15206	0
9378	15207	4
9562	15208	9
11937	15209	9
4420	15210	9
4262	15211	4
13513	15212	9
5607	15213	9
2786	15214	9
10757	15215	9
7115	15216	9
14511	15217	4
5089	15218	9
10407	15219	9
2725	15220	9
10964	15087	4
5926	15221	9
5514	15222	9
11378	15223	9
7	15224	9
1001	15225	9
8556	15003	9
4178	15088	4
13208	15226	9
7618	15227	9
2793	15228	4
12135	15229	9
13634	15230	9
3720	15231	9
7730	14924	5
9820	15232	9
9594	14939	4
3353	15233	4
8465	15234	9
8012	15235	9
12287	15236	9
5946	15237	9
11777	15238	9
9847	14923	4
7084	15239	9
428	15240	9
6812	15241	9
4486	15242	9
8873	15243	4
10967	14964	9
13086	15244	9
14110	15245	9
14772	15153	9
768	15246	9
8509	14939	4
10889	14998	4
4018	15247	9
635	15248	9
5353	15249	9
14376	15250	9
10996	15251	9
7643	15252	9
5327	15253	9
4595	15254	9
11184	15255	9
12210	15256	9
10805	15257	9
2241	15258	9
1635	15259	4
3357	15260	9
6040	15261	9
8164	15262	4
3293	15263	9
11241	15264	9
5860	14910	9
12952	15265	9
4162	15266	9
7104	15267	4
9001	15268	9
6753	15269	4
1020	15270	4
2760	14961	9
3549	15271	9
15272	15273	9
1904	15274	9
3604	15275	9
12121	15276	9
6422	15277	9
9544	15278	9
8555	15279	9
12686	15280	4
9414	15070	4
2433	15281	9
1249	15282	9
2919	15283	4
6312	15284	9
6525	15285	9
3395	15286	9
10223	15287	9
12601	15288	9
2683	14931	5
6823	15289	9
6104	15290	9
7223	15291	9
6696	15292	9
2796	15133	4
1254	15293	9
7532	15294	4
13873	15295	9
2360	15296	9
8615	15297	9
5198	15298	9
1879	15299	4
8827	15300	9
1186	15301	9
10482	15302	9
10226	15303	9
13920	15304	9
5508	15305	9
9935	15306	9
9836	15307	9
11769	15092	5
4492	15308	9
792	15165	4
8031	15309	9
623	15310	9
9852	15311	9
3955	15312	9
568	15313	9
7044	15314	9
2189	15315	9
11979	15316	9
10650	15317	9
10957	15318	9
14855	15319	9
6109	15320	9
11892	15321	9
12546	15088	4
8053	15322	9
9614	15323	4
7867	15324	9
8131	15325	9
1390	15326	9
2234	15327	9
2429	15328	4
5534	15329	9
7974	15330	4
4905	15331	4
11909	15078	4
6939	15332	9
8644	15149	9
6084	15333	9
3764	15334	9
4499	15335	9
3932	15336	9
677	15337	4
12530	15338	9
13514	15339	9
3411	15133	4
12263	15340	9
11839	15341	9
12753	15342	9
12090	15343	9
3363	15344	9
14869	15345	9
6831	15346	9
7324	15347	9
3184	15348	9
8953	15349	9
5273	15350	9
14784	15201	9
14195	15351	4
204	15352	9
11752	15353	9
6175	15354	9
5757	15301	9
14829	15355	9
9737	15356	9
11863	15357	9
13915	15358	9
8907	15359	9
13831	15360	9
10142	15361	4
2149	15362	9
6613	15363	4
14825	15364	9
2863	15087	4
445	15193	9
14783	15365	9
8717	15366	5
5172	15367	9
1245	15087	4
3445	15368	9
5616	15369	9
1585	15370	4
6110	15371	9
10631	15372	9
12335	15373	9
2957	15374	4
214	15375	9
10255	15201	9
6948	15376	9
562	15377	9
1132	15378	9
13480	15379	4
5879	15162	4
11590	14912	9
2753	15380	4
10617	15171	9
7244	15381	9
3574	15382	9
14885	15383	9
14141	15384	9
12215	15217	4
546	15385	9
13995	15386	9
2633	15088	4
13792	15387	9
4652	15388	9
9804	15389	9
3523	15390	9
8808	15299	4
11878	15391	9
12719	14991	9
8867	15392	9
2533	15393	9
12694	15394	9
1011	15133	4
9446	15395	4
5505	15396	9
8266	15397	9
11442	15398	9
991	14926	4
9294	15005	9
5545	15399	9
329	15400	6
8412	15401	9
14134	15402	9
7885	15403	9
9024	14964	9
13696	15363	4
6894	15404	9
6768	15405	9
13103	15406	9
13205	15407	4
14358	14965	4
14697	15408	9
5001	15380	4
1550	15409	9
592	15233	4
4804	15410	9
4862	15411	9
2800	15412	9
1006	15413	9
14172	15414	9
581	15415	9
7590	15416	9
14612	15417	9
1079	15418	4
11457	15419	9
10565	15420	9
1204	15421	9
326	15422	9
4228	15423	4
14599	15424	4
10740	15425	9
14321	15426	9
1104	15427	9
14162	15428	4
13721	15429	9
12989	15088	4
174	15220	9
3926	15299	4
3287	15430	9
4361	15431	9
14149	15102	4
1987	15432	9
5903	15433	5
4544	15434	9
1364	15276	9
3686	15435	9
13153	15436	9
13315	15437	9
9312	15438	9
9019	15439	9
13999	15440	9
9147	15441	9
9910	15442	4
3537	15443	9
15444	15445	9
12811	15446	9
2739	15447	9
3755	15448	9
9062	15449	9
13886	15450	9
12031	15451	9
12	15452	9
6629	15453	9
11859	15454	9
3557	14956	9
12781	14931	5
14267	15455	9
5029	15456	9
2611	15031	9
9352	15457	9
10143	15458	9
6936	15459	4
11480	15460	9
1475	15461	5
692	14924	5
13725	15462	9
1374	15133	4
13984	15463	9
6550	15464	9
288	15465	9
13892	15005	9
7405	15466	9
14100	15467	9
6461	15468	5
8397	15469	9
13122	15470	9
14627	15471	9
2549	15472	4
13452	15473	9
2561	15474	9
9237	15475	9
180	15476	9
7059	14927	5
12978	15477	9
5492	15478	4
13475	15479	9
9143	15480	9
633	15481	4
13101	15482	9
2405	15483	9
12089	15484	9
5801	15485	9
4283	15486	6
7272	15487	9
13586	15488	9
1964	15233	4
54	15489	9
10236	15490	9
1314	15306	9
819	15165	4
1622	15491	9
2520	15492	9
1759	15493	9
14671	14926	4
5796	15494	4
3892	15495	9
4439	15496	9
11040	15497	4
4226	15498	9
10564	15499	9
14005	15500	9
10411	15501	9
1959	15502	9
13777	15503	9
7483	14927	5
11626	15504	9
13062	14924	5
9425	15418	4
5055	15505	9
13163	15506	9
8988	15507	4
6795	15508	9
11035	15509	4
13225	15510	4
14835	15511	9
12880	15072	4
11335	15512	9
11461	15513	9
3718	15514	9
5154	15515	9
9079	15516	9
701	15517	4
4596	15518	9
14539	15519	9
5932	15520	9
11441	15521	9
8632	15522	9
13772	15523	9
12370	15524	9
14731	15424	4
3289	15337	4
408	15269	4
6662	15525	9
11582	15464	9
11210	15526	9
10603	15527	9
9954	15528	5
6160	15529	9
5123	15407	4
14495	14917	9
5238	15530	4
1164	15133	4
10709	15531	9
864	14924	5
4948	15532	9
13732	14916	9
4384	15533	9
7687	15534	9
10579	15535	4
10589	15536	9
6093	15537	9
1491	15538	4
2035	15074	9
5262	15539	9
5911	15292	9
9310	15299	4
3827	15540	9
2292	15541	9
15542	15428	4
5634	15543	9
14038	15544	9
437	15545	9
6541	15233	4
10103	14926	4
8886	15546	9
8549	15547	9
13231	15548	9
3808	15549	9
14817	15550	9
2320	14989	9
3183	15348	9
3544	15551	9
1782	15552	9
4006	15262	4
5139	15553	9
7180	15554	9
5242	15555	9
11030	15556	4
2432	14924	5
12742	15557	9
13801	15558	9
7089	15559	9
10444	15560	9
7851	15561	9
549	15005	9
4465	15562	9
5216	15102	4
12336	15563	9
2923	15564	9
13814	15565	9
6644	15566	9
9597	15567	9
3726	15568	4
4537	15519	9
13307	15569	9
11641	15570	9
4699	15571	9
7050	15522	9
4263	15572	9
6423	15573	9
3232	15574	9
13632	15575	9
5952	15576	9
9146	15577	9
6658	15578	9
2119	15579	9
11245	15424	4
11955	15580	9
2496	15126	9
11922	15581	9
7092	15582	9
9260	15133	4
8659	15583	5
1125	15584	9
7691	15585	9
7701	15586	9
14528	15587	9
9071	15588	6
13337	15091	4
8522	15589	9
13239	15590	9
5738	15591	9
10528	15592	9
8036	15593	9
12721	15594	9
99	15595	4
9020	15596	6
3302	15597	9
8236	14923	4
10975	15598	4
9764	15599	9
11598	15600	4
5082	14998	4
11785	15601	9
3038	15602	9
6564	15348	9
4286	15603	9
8364	15604	9
1445	14998	4
1668	15605	9
10890	15606	9
7902	15607	9
2793	14931	5
10922	15608	9
12059	15609	9
7211	15610	9
14640	15611	9
4982	15452	9
1403	15612	9
725	15613	9
7739	15614	9
2801	15615	9
6154	15616	4
10131	15292	9
1945	15617	9
5314	15618	9
14881	15619	9
3488	14919	4
10201	15217	4
9901	15620	4
1342	15621	4
2766	15622	9
1071	14924	5
6249	15623	6
3699	15624	9
451	14924	5
13837	15625	9
2806	15626	9
9427	15627	9
4117	15628	9
8053	15629	4
14021	15630	9
9536	15631	9
13662	15632	9
