0	11600	0
11600	0	2
0	11881	0
11881	0	2
0	11877	0
11877	0	2
0	11519	0
11519	0	2
0	11615	1
11615	0	3
1	12037	0
12037	1	2
1	11785	0
11785	1	2
1	11621	0
11621	1	2
1	12017	1
12017	1	3
2	11955	0
11955	2	2
2	12017	1
12017	2	3
3	12011	0
12011	3	2
3	11619	0
11619	3	2
3	12017	1
12017	3	3
4	12011	0
12011	4	2
4	11526	0
11526	4	2
4	11657	0
11657	4	2
4	11530	0
11530	4	2
4	11808	1
11808	4	3
5	12000	0
12000	5	2
5	11648	0
11648	5	2
5	11621	0
11621	5	2
5	11839	1
11839	5	3
6	11933	0
11933	6	2
6	11652	0
11652	6	2
6	11721	0
11721	6	2
6	11800	0
11800	6	2
6	11895	0
11895	6	2
6	11621	0
11621	6	2
6	12017	1
12017	6	3
7	11748	0
11748	7	2
7	11585	0
11585	7	2
7	12017	1
12017	7	3
8	11989	0
11989	8	2
8	12012	0
12012	8	2
8	11621	0
11621	8	2
8	12044	0
12044	8	2
8	11968	0
11968	8	2
8	11648	0
11648	8	2
8	11963	0
11963	8	2
8	11548	1
11548	8	3
9	11838	0
11838	9	2
9	11530	0
11530	9	2
9	11754	1
11754	9	3
10	11933	0
11933	10	2
10	11652	0
11652	10	2
10	11721	0
11721	10	2
10	11800	0
11800	10	2
10	11773	0
11773	10	2
10	11621	0
11621	10	2
10	11548	1
11548	10	3
11	11732	0
11732	11	2
11	11530	0
11530	11	2
11	12017	1
12017	11	3
12	12011	0
12011	12	2
12	11619	0
11619	12	2
12	11641	1
11641	12	3
13	11590	0
11590	13	2
13	11530	0
11530	13	2
13	11548	1
11548	13	3
14	11927	0
11927	14	2
14	11748	0
11748	14	2
14	11520	0
11520	14	2
14	11840	1
11840	14	3
15	11609	0
11609	15	2
15	11648	0
11648	15	2
15	11621	0
11621	15	2
15	12017	1
12017	15	3
16	11934	0
11934	16	2
16	11864	0
11864	16	2
16	11710	1
11710	16	3
17	11557	0
11557	17	2
17	11530	0
11530	17	2
17	12017	1
12017	17	3
18	11656	0
11656	18	2
18	11621	0
11621	18	2
18	11616	0
11616	18	2
18	11840	1
11840	18	3
19	12011	0
12011	19	2
19	11932	0
11932	19	2
19	11532	0
11532	19	2
19	11764	1
11764	19	3
20	11579	0
11579	20	2
20	11864	0
11864	20	2
20	11714	1
11714	20	3
21	11858	0
11858	21	2
21	11795	0
11795	21	2
21	11542	0
11542	21	2
21	11548	1
11548	21	3
22	11696	0
11696	22	2
22	11817	0
11817	22	2
22	12054	0
12054	22	2
22	11530	0
11530	22	2
22	12017	1
12017	22	3
23	11557	0
11557	23	2
23	11614	0
11614	23	2
23	11530	0
11530	23	2
23	11548	1
11548	23	3
24	11609	0
11609	24	2
24	11648	0
11648	24	2
24	11621	0
11621	24	2
24	12002	0
12002	24	2
24	11548	1
11548	24	3
25	11739	0
11739	25	2
25	11621	0
11621	25	2
25	11548	1
11548	25	3
26	12011	0
12011	26	2
26	11966	0
11966	26	2
26	11756	0
11756	26	2
26	11530	0
11530	26	2
26	11548	1
11548	26	3
27	11587	0
11587	27	2
27	11539	0
11539	27	2
27	12045	0
12045	27	2
27	11523	0
11523	27	2
27	11839	1
11839	27	3
28	11620	0
11620	28	2
28	11886	0
11886	28	2
28	11852	0
11852	28	2
28	11754	1
11754	28	3
29	11590	0
11590	29	2
29	11530	0
11530	29	2
29	11548	1
11548	29	3
30	11587	0
11587	30	2
30	11581	0
11581	30	2
30	11528	0
11528	30	2
30	11969	0
11969	30	2
30	11967	0
11967	30	2
30	11710	1
11710	30	3
31	11732	0
11732	31	2
31	11530	0
11530	31	2
31	11947	1
11947	31	3
32	11760	0
11760	32	2
32	12016	0
12016	32	2
32	11999	0
11999	32	2
32	11648	0
11648	32	2
32	11621	0
11621	32	2
32	12017	1
12017	32	3
33	12024	0
12024	33	2
33	11530	0
11530	33	2
33	11748	0
11748	33	2
33	11790	0
11790	33	2
33	12017	1
12017	33	3
34	11962	0
11962	34	2
34	11537	0
11537	34	2
34	12017	1
12017	34	3
35	11955	0
